DATE,52WK HIGH,52WK LOW,SECTOR,COMPANY, ISIN  CODE, STATUS,BID,ASK,HIGH,LOW,PREVIOUS PRICE,VOLUME,TOTAL NO OF SHARES ISSUED,MRT CAP ,VWAP,10 % up, 10% down 
10/17/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,,35,35.5,,,35.5,-,"896,759,222","31,834,952,381",35.5,39.05,31.95
10/17/2023,55.5,43.75,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,47.2,47.5,48.5,48.5,47.55,300,"279,602,220","13,560,707,670",48.5,53.35,43.65
10/17/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,36.95,38,38,36.5,36.7,"1,208,300","3,773,674,802","139,625,967,674",37,40.7,33.3
10/17/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,4.05,4.15,4.2,4.05,4.21,"16,700","384,614,168","1,580,764,230",4.11,4.52,3.7
10/17/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.45,17.5,17.5,17.5,17.5,"7,400","1,653,621,476","28,938,375,830",17.5,19.25,15.75
10/17/2023,43,20.25,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,20.35,20.5,20.75,20.35,20.65,"458,900","3,213,462,815","65,554,641,426",20.4,22.44,18.36
10/17/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,39.5,40,40,38.7,38.7,"24,600","1,647,519,532","64,994,645,537",39.45,43.4,35.51
10/17/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,113,116,115,113,115,"2,300","395,321,638","44,869,005,913",113.5,124.85,102.15
10/17/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,,159.5,160.75,163,160,160.75,"6,000","377,861,629","60,930,187,676",161.25,177.38,145.13
10/17/2023,14,10.5,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.6,11.85,11.85,11.6,11.55,"180,500","5,867,174,695","68,352,585,197",11.65,12.82,10.49
10/17/2023,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45,-,"123,558,228","55,601,203",0.45,0.5,0.41
10/17/2023,1.88,0.59,COMMERCIAL AND SERVICES,Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.1,1.2,1.22,1.2,1.22,"17,400","210,000,000","252,000,000",1.2,1.32,1.08
10/17/2023,5.4,2.7,COMMERCIAL AND SERVICES,Express Kenya Plc Ord 5.00AIMS,KE0000000224,,,4,4,4,4,100,"47,711,481","190,845,924",4,4.4,3.6
10/17/2023,4.66,4.66,COMMERCIAL AND SERVICES,Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,4.66,,,,4.66,-,"63,200,000","294,512,000",4.66,5.13,4.19
10/17/2023,3.83,3.83,COMMERCIAL AND SERVICES,Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83,-,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
10/17/2023,4.1,2,COMMERCIAL AND SERVICES,Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,,2.6,2.7,2.43,2.7,"6,100","272,440,473","672,927,968",2.47,2.72,2.22
10/17/2023,5,2.49,COMMERCIAL AND SERVICES,Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.7,2.8,2.8,2.75,2.6,400,"1,353,711,934","3,763,319,177",2.78,3.06,2.5
10/17/2023,21.75,14,COMMERCIAL AND SERVICES,Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.2,20,20,20,200,"190,295,163","3,805,903,260",20,22,18
10/17/2023,3.51,1.8,COMMERCIAL AND SERVICES,Sameer Africa Plc Ord 5.00,KE0000000232,,2.33,,2.33,2.33,2.36,100,"278,342,393","648,537,776",2.33,2.56,2.1
10/17/2023,14.3,7.14,COMMERCIAL AND SERVICES,Standard Group Plc Ord 5.00,KE0000000455,,,,,,7.76,-,"81,731,808","634,238,830",7.76,8.54,6.98
10/17/2023,16.4,10.85,COMMERCIAL AND SERVICES,TPS Eastern Africa Ltd Ord 1.00,KE0000000539,,11.8,12.5,,,12,-,"182,174,108","2,186,089,296",12,13.2,10.8
10/17/2023,0.29,0.17,COMMERCIAL AND SERVICES,Uchumi Supermarket Plc Ord 5.00,KE0000000489,,,0.22,0.22,0.2,0.22,"22,500","364,959,616","80,291,116",0.22,0.24,0.2
10/17/2023,3.7,2.4,COMMERCIAL AND SERVICES,WPP Scangroup Plc Ord 1.00,KE0000000562,,2.5,2.64,2.7,2.5,2.64,"5,700","432,155,985","1,089,033,082",2.52,2.77,2.27
10/17/2023,5.55,5.55,CONSTRUCTION & ALLIED,ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55,-,"959,940,200","5,327,668,110",5.55,6.11,5
10/17/2023,37,22.4,CONSTRUCTION & ALLIED,Bamburi Cement Plc Ord 5.00,KE0000000059,,23.05,23.55,23.55,23,23.55,400,"362,959,275","8,493,247,035",23.4,25.74,21.06
10/17/2023,46,31.75,CONSTRUCTION & ALLIED,Crown Paints Kenya Plc Ord 5.00,KE0000000141,,36.5,37.5,36.5,36.5,34.2,100,"142,362,000","5,196,213,000",36.5,40.15,32.85
10/17/2023,1.26,0.72,CONSTRUCTION & ALLIED,E.A.Cables Ltd Ord 0.50,KE0000000174,,,,0.98,0.87,0.96,"13,200","253,125,000","237,937,500",0.94,1.03,0.85
10/17/2023,8,5.38,CONSTRUCTION & ALLIED,E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,8,8.1,8,8,7.38,"2,500","90,000,000","720,000,000",8,8.8,7.2
10/17/2023,3.88,2,ENERGY & PETROLEUM,KenGen Co. Plc Ord. 2.50,KE0000000547,,2.2,2.26,2.3,2.2,2.29,"372,500","6,594,522,339","14,903,620,486",2.26,2.49,2.03
10/17/2023,2.11,1.3,ENERGY & PETROLEUM,Kenya Power & Lighting Co Plc Ord 2.50,KE0000000349,,1.43,1.44,1.44,1.38,1.43,"1,222,300","1,951,467,045","2,771,083,204",1.42,1.56,1.28
10/17/2023,4.2,4.1,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,4,,,,4.11,-,,,4.11,,
10/17/2023,6,6,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6,-,,,6,,
10/17/2023,26.4,16.05,ENERGY & PETROLEUM,TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,16.5,17.5,17.5,16.05,15.95,"8,300","175,065,000","2,897,325,750",16.55,18.21,14.9
10/17/2023,18,6.3,ENERGY & PETROLEUM,Umeme Ltd Ord 0.50,UG0000001145,cd,12.85,13.15,13.2,12.9,13.1,"8,800","1,623,878,005","21,191,607,965",13.05,14.36,11.75
10/17/2023,6.7,4.01,INSURANCE,Britam Holdings Plc Ord 0.10,KE2000002192,,4.4,,4.47,4.1,4.15,"16,700","2,523,486,816","10,977,167,650",4.35,4.79,3.92
10/17/2023,2.25,1.6,INSURANCE,CIC Insurance Group Ltd Ord.1.00,KE2000002317,,2.09,2.1,2.1,2.07,2.1,"12,300","2,615,538,528","5,466,475,524",2.09,2.3,1.88
10/17/2023,255,142,INSURANCE,Jubilee Holdings Ltd Ord 5.00,KE0000000273,,184,186,188,184,188,400,"72,472,950","13,407,495,750",185,203.5,166.5
10/17/2023,2.18,1.5,INSURANCE,Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.77,1.78,1.8,1.74,1.78,"147,900","2,799,796,272","4,927,641,439",1.76,1.94,1.58
10/17/2023,7.48,3.3,INSURANCE,Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,3.8,4,4,4,4,"1,100","535,707,499","2,142,829,996",4,4.4,3.6
10/17/2023,11.7,7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,7,7.6,,,7.7,-,"144,000,000","1,108,800,000",7.7,8.47,6.93
10/17/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,xd,8.5,9,9,8.6,8.98,"27,100","665,441,714","5,962,357,757",8.96,9.86,8.06
10/17/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.3,0.34,0.34,0.3,0.33,"84,800","405,255,320","125,629,149",0.31,0.34,0.28
10/17/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000","1,500.00",1650,"1,350.00"
10/17/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,2.76,3.1,,,3,-,"40,000,000","120,000,000",3,3.3,2.7
10/17/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.5,0.54,0.54,0.54,0.54,600,"1,128,028,321","609,135,293",0.54,0.59,0.49
10/17/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.94,6,6.3,5.94,5.96,"1,600","259,500,791","1,582,954,825",6.1,6.71,5.49
10/17/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,78,,,,80,-,"19,525,446","1,562,035,680",80,88,72
10/17/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,420,447,446,420,420.5,600,"100,000,000","42,500,000,000",425,467.5,382.5
10/17/2023,17.5,11,MANUFACTURING & ALLIED,Carbacid Investments Plc Ord 1.00,KE0000000117,,15.05,15.3,15.6,15.05,15.35,"5,200","254,851,985","3,911,977,970",15.35,16.89,13.82
10/17/2023,190,120,MANUFACTURING & ALLIED,East African Breweries Plc Ord 2.00,KE0000000216,xd,129,130,130,130,129.25,"2,300","790,774,356","102,800,666,280",130,143,117
10/17/2023,1.54,0.9,MANUFACTURING & ALLIED,Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.2,1.27,1.26,1.2,1.2,400,"178,053,486","217,225,253",1.22,1.34,1.1
10/17/2023,19.5,10.4,MANUFACTURING & ALLIED,Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,19,,,,19.5,-,"12,868,124","250,928,418",19.5,21.45,17.55
10/17/2023,0.27,0.27,MANUFACTURING & ALLIED,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27,-,"1,530,000,000","413,100,000",0.27,0.3,0.24
10/17/2023,32,15,MANUFACTURING & ALLIED,Unga Group Ltd Ord 5.00,KE0000000497,,13.5,15,15,15,14,"2,100","75,708,873","1,135,633,095",15,16.5,13.5
10/17/2023,29,12.7,TELECOMMUNICATION,Safaricom Plc Ord 0.05,KE1000001402,,13.65,13.7,14,13.65,13.95,"504,600","40,065,428,000","552,902,906,400",13.8,15.18,12.42
10/17/2023,10,5.48,REAL ESTATE INVESTMENT TRUST,ILAM FAHARI I-REIT Ord.20.00,KE5000003656,S,,,,,7.52,-,"180,972,300","1,360,911,696",7.52,8.27,6.77
10/17/2023,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20,-,"346,231,413","6,924,628,260",20,22,18
10/17/2023,2580,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,,,2450i,2450i,2530,,"400,000","1,012,000,000","2,530.00",-,-
10/18/2023,14.5,10,AGRICULTURAL,Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,,13.5,13.5,13.5,13.7,400,"32,157,000","434,119,500",13.5,14.85,12.15
10/18/2023,430,240,AGRICULTURAL,Kakuzi Plc Ord.5.00,KE0000000281,,385,406,,,406,-,"19,599,999","7,957,599,594",406,446.6,365.4
10/18/2023,241,81,AGRICULTURAL,Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,,210,214,210,210,214,100,"7,824,000","1,643,040,000",210,231,189
10/18/2023,490,320,AGRICULTURAL,The Limuru Tea Co. Plc Ord 20.00AIMS,KE0000000356,,,380,,,380,-,"2,400,000","912,000,000",380,418,342
10/18/2023,32.6,19.45,AGRICULTURAL,Sasini Plc Ord 1.00,KE0000000430,,21.6,21.95,22,21.6,23,"13,100","228,055,500","5,005,818,225",21.95,24.15,19.76
10/18/2023,275,120,AGRICULTURAL,Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,,205,220,220,220,220,200,"17,512,640","3,852,780,800",220,242,198
10/18/2023,49,24.3,AUTOMOBILES & ACCESSORIES,Car & General (K) Ltd Ord 5.00,KE0000000109,,25.5,,,,26.05,-,"80,206,616","2,089,382,347",26.05,28.66,23.45
10/18/2023,13,10,BANKING,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,11.95,12,12.05,11.9,12,"549,400","5,431,536,000","65,178,432,000",12,13.2,10.8
10/18/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,,35,35.5,,,35.5,-,"896,759,222","31,834,952,381",35.5,39.05,31.95
10/18/2023,55.5,43.75,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,45.5,47,48,47,48.5,"6,000","279,602,220","13,183,244,673",47.15,51.87,42.44
10/18/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,37.05,37.5,37.5,37,37,"1,552,100","3,773,674,802","139,625,967,674",37,40.7,33.3
10/18/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,4.15,4.2,4.2,4,4.11,"105,200","384,614,168","1,611,533,364",4.19,4.61,3.77
10/18/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.15,17.2,17.5,17.15,17.5,"8,200","1,653,621,476","28,690,332,609",17.35,19.09,15.62
10/18/2023,43,19.9,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,19.95,20,20.5,19.9,20.4,"470,300","3,213,462,815","64,429,929,441",20.05,22.06,18.05
10/18/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,39.5,40,40,39.2,39.45,"35,800","1,647,519,532","65,241,773,467",39.6,43.56,35.64
10/18/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,110,119.75,115,109,113.5,"170,600","395,321,638","43,090,058,542",109,119.9,98.1
10/18/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,,160,163,164,159.75,161.25,"25,800","377,861,629","60,835,722,269",161,177.1,144.9
10/18/2023,14,10.5,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.65,11.85,11.9,11.5,11.65,"69,600","5,867,174,695","68,059,226,462",11.6,12.76,10.44
10/18/2023,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45,-,"123,558,228","55,601,203",0.45,0.5,0.41
10/18/2023,1.88,0.59,COMMERCIAL AND SERVICES,Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.2,1.32,1.2,1.1,1.2,"10,100","210,000,000","239,400,000",1.14,1.25,1.03
10/18/2023,5.4,2.7,COMMERCIAL AND SERVICES,Express Kenya Plc Ord 5.00AIMS,KE0000000224,,3.65,4,3.65,3.65,4,900,"47,711,481","174,146,906",3.65,4.02,3.29
10/18/2023,4.66,4.66,COMMERCIAL AND SERVICES,Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,4.66,,,,4.66,-,"63,200,000","294,512,000",4.66,5.13,4.19
10/18/2023,3.83,3.83,COMMERCIAL AND SERVICES,Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83,-,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
10/18/2023,4.1,2,COMMERCIAL AND SERVICES,Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.4,2.65,2.55,2.4,2.47,"24,600","272,440,473","653,857,135",2.4,2.64,2.16
10/18/2023,5,2.49,COMMERCIAL AND SERVICES,Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.57,2.8,3,2.8,2.78,"18,100","1,353,711,934","3,790,393,415",2.8,3.08,2.52
10/18/2023,21.75,14,COMMERCIAL AND SERVICES,Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.2,20,20,20,"6,800","190,295,163","3,805,903,260",20,22,18
10/18/2023,3.51,1.8,COMMERCIAL AND SERVICES,Sameer Africa Plc Ord 5.00,KE0000000232,,2.14,,2.33,2.14,2.33,500,"278,342,393","637,404,080",2.29,2.52,2.06
10/18/2023,14.3,7.14,COMMERCIAL AND SERVICES,Standard Group Plc Ord 5.00,KE0000000455,,,7.86,7.7,7.7,7.76,100,"81,731,808","629,334,922",7.7,8.47,6.93
10/18/2023,16.4,10.85,COMMERCIAL AND SERVICES,TPS Eastern Africa Ltd Ord 1.00,KE0000000539,,11.8,12,12,12,12,200,"182,174,108","2,186,089,296",12,13.2,10.8
10/18/2023,0.29,0.17,COMMERCIAL AND SERVICES,Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.21,0.22,0.22,0.2,0.22,"4,900","364,959,616","76,641,519",0.21,0.23,0.19
10/18/2023,3.7,2.4,COMMERCIAL AND SERVICES,WPP Scangroup Plc Ord 1.00,KE0000000562,,2.49,2.64,2.64,2.5,2.52,400,"432,155,985","1,097,676,202",2.54,2.79,2.29
10/18/2023,5.55,5.55,CONSTRUCTION & ALLIED,ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55,-,"959,940,200","5,327,668,110",5.55,6.11,5
10/18/2023,37,22.4,CONSTRUCTION & ALLIED,Bamburi Cement Plc Ord 5.00,KE0000000059,,23,23.55,,,23.4,-,"362,959,275","8,493,247,035",23.4,25.74,21.06
10/18/2023,46,31.75,CONSTRUCTION & ALLIED,Crown Paints Kenya Plc Ord 5.00,KE0000000141,,36.5,38.95,37.5,36.5,36.5,200,"142,362,000","5,267,394,000",37,40.7,33.3
10/18/2023,1.26,0.72,CONSTRUCTION & ALLIED,E.A.Cables Ltd Ord 0.50,KE0000000174,,0.9,0.98,0.94,0.9,0.94,"3,800","253,125,000","230,343,750",0.91,1,0.82
10/18/2023,8.2,5.38,CONSTRUCTION & ALLIED,E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,8.2,8.3,8.2,8.2,8,"2,800","90,000,000","738,000,000",8.2,9.02,7.38
10/18/2023,3.88,2,ENERGY & PETROLEUM,KenGen Co. Plc Ord. 2.50,KE0000000547,,2.2,2.26,2.29,2.2,2.26,"50,600","6,594,522,339","14,639,839,593",2.22,2.44,2
10/18/2023,2.11,1.3,ENERGY & PETROLEUM,Kenya Power & Lighting Co Plc Ord 2.50,KE0000000349,,1.5,,1.56,1.43,1.42,"309,300","1,951,467,045","2,946,715,238",1.51,1.66,1.36
10/18/2023,4.2,4.1,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,4,,,,4.11,-,,,4.11,,
10/18/2023,6,6,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6,-,,,6,,
10/18/2023,26.4,16.05,ENERGY & PETROLEUM,TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,17,17.5,17.5,17,16.55,"20,900","175,065,000","2,976,105,000",17,18.7,15.3
10/18/2023,18,6.3,ENERGY & PETROLEUM,Umeme Ltd Ord 0.50,UG0000001145,cd,12.6,13.15,13.15,12.8,13.05,"775,200","1,623,878,005","20,785,638,464",12.8,14.08,11.52
10/18/2023,6.7,4.01,INSURANCE,Britam Holdings Plc Ord 0.10,KE2000002192,,4.45,4.65,4.6,4.4,4.35,"4,200","2,523,486,816","11,254,751,199",4.46,4.91,4.01
10/18/2023,2.25,1.6,INSURANCE,CIC Insurance Group Ltd Ord.1.00,KE2000002317,,1.93,1.95,2.1,1.95,2.09,"20,900","2,615,538,528","5,283,387,827",2.02,2.22,1.82
10/18/2023,255,142,INSURANCE,Jubilee Holdings Ltd Ord 5.00,KE0000000273,,184,186,185,184,185,"1,100","72,472,950","13,407,495,750",185,203.5,166.5
10/18/2023,2.18,1.5,INSURANCE,Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.78,1.8,1.8,1.71,1.76,"638,500","2,799,796,272","4,871,645,513",1.74,1.91,1.57
10/18/2023,7.48,3.3,INSURANCE,Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,3.9,4,3.9,3.9,4,"2,300","535,707,499","2,089,259,246",3.9,4.29,3.51
10/18/2023,11.7,7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,7,7.7,,,7.7,-,"144,000,000","1,108,800,000",7.7,8.47,6.93
10/18/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,xd,8.8,8.9,9,8.8,8.96,"26,500","665,441,714","5,975,666,592",8.98,9.88,8.08
10/18/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.3,0.32,0.34,0.3,0.31,"21,600","405,255,320","129,681,702",0.32,0.35,0.29
10/18/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000","1,500.00",1650,"1,350.00"
10/18/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,3.1,3.29,3.1,3.1,3,100,"40,000,000","124,000,000",3.1,3.41,2.79
10/18/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.5,0.52,0.52,0.52,0.54,500,"1,128,028,321","586,574,727",0.52,0.57,0.47
10/18/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.96,6.2,6.2,5.94,6.1,"15,500","259,500,791","1,577,764,809",6.08,6.69,5.47
10/18/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,78,,,,80,-,"19,525,446","1,562,035,680",80,88,72
10/18/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,420,445,,,425,-,"100,000,000","42,500,000,000",425,467.5,382.5
10/18/2023,17.5,11,MANUFACTURING & ALLIED,Carbacid Investments Plc Ord 1.00,KE0000000117,,15.05,15.35,15.35,15.3,15.35,"2,900","254,851,985","3,911,977,970",15.35,16.89,13.82
10/18/2023,190,120,MANUFACTURING & ALLIED,East African Breweries Plc Ord 2.00,KE0000000216,xd,130,135,135,135,130,"1,700","790,774,356","106,754,538,060",135,148.5,121.5
10/18/2023,1.54,0.9,MANUFACTURING & ALLIED,Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.2,1.27,,,1.22,-,"178,053,486","217,225,253",1.22,1.34,1.1
10/18/2023,19.5,10.4,MANUFACTURING & ALLIED,Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,19,,,,19.5,-,"12,868,124","250,928,418",19.5,21.45,17.55
10/18/2023,0.27,0.27,MANUFACTURING & ALLIED,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27,-,"1,530,000,000","413,100,000",0.27,0.3,0.24
10/18/2023,32,14,MANUFACTURING & ALLIED,Unga Group Ltd Ord 5.00,KE0000000497,,14,15,15,14,15,"1,500","75,708,873","1,131,847,651",14.95,16.45,13.46
10/18/2023,29,12.7,TELECOMMUNICATION,Safaricom Plc Ord 0.05,KE1000001402,,13.8,13.95,13.95,13.65,13.8,"10,979,700","40,065,428,000","552,902,906,400",13.8,15.18,12.42
10/18/2023,10,5.48,REAL ESTATE INVESTMENT TRUST,ILAM FAHARI I-REIT Ord.20.00,KE5000003656,S,,,,,7.52,-,"180,972,300","1,360,911,696",7.52,8.27,6.77
10/18/2023,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20,-,"346,231,413","6,924,628,260",20,22,18
10/18/2023,2580,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,,,2450i,2450i,2530,,"400,000","1,012,000,000","2,530.00",-,-
10/19/2023,14.5,10,AGRICULTURAL,Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,,13.45,,,13.5,-,"32,157,000","434,119,500",13.5,14.85,12.15
10/19/2023,430,240,AGRICULTURAL,Kakuzi Plc Ord.5.00,KE0000000281,,385,404,,,406,-,"19,599,999","7,957,599,594",406,446.6,365.4
10/19/2023,241,81,AGRICULTURAL,Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,,201,215,214,214,210,"4,000","7,824,000","1,674,336,000",214,235.4,192.6
10/19/2023,490,320,AGRICULTURAL,The Limuru Tea Co. Plc Ord 20.00AIMS,KE0000000356,,,380,,,380,-,"2,400,000","912,000,000",380,418,342
10/19/2023,32.6,19.45,AGRICULTURAL,Sasini Plc Ord 1.00,KE0000000430,,19.8,21.9,21.95,19.8,21.95,300,"228,055,500","4,811,971,050",21.1,23.21,18.99
10/19/2023,275,120,AGRICULTURAL,Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,,210,220,,,220,-,"17,512,640","3,852,780,800",220,242,198
10/19/2023,49,24.3,AUTOMOBILES & ACCESSORIES,Car & General (K) Ltd Ord 5.00,KE0000000109,,25.5,,,,26.05,-,"80,206,616","2,089,382,347",26.05,28.66,23.45
10/19/2023,13,10,BANKING,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,11.85,11.95,12,11.9,12,"464,000","5,431,536,000","64,906,855,200",11.95,13.15,10.76
10/19/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,,,35.5,,,35.5,-,"896,759,222","31,834,952,381",35.5,39.05,31.95
10/19/2023,55.5,43.75,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,46,46.75,46.75,46,47.15,"10,500","279,602,220","13,001,503,230",46.5,51.15,41.85
10/19/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,37.15,38,38,37.05,37,"70,000","3,773,674,802","140,569,386,375",37.25,40.98,33.53
10/19/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,4.15,4.28,4.3,4.19,4.19,"1,400","384,614,168","1,642,302,497",4.27,4.7,3.84
10/19/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.55,18,18,17.3,17.35,"2,600","1,653,621,476","29,269,100,125",17.7,19.47,15.93
10/19/2023,43,19.8,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,19.9,20,20,19.8,20.05,"363,200","3,213,462,815","63,947,910,019",19.9,21.89,17.91
10/19/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,39.55,40,40,39,39.6,"28,600","1,647,519,532","65,571,277,374",39.8,43.78,35.82
10/19/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,105.25,119.5,119.75,109,109,"150,100","395,321,638","43,090,058,542",109,119.9,98.1
10/19/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,,159.5,160,160,157,161,"192,900","377,861,629","60,457,860,640",160,176,144
10/19/2023,14,10.5,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.5,11.6,11.85,11.5,11.6,"5,084,100","5,867,174,695","68,059,226,462",11.6,12.76,10.44
